quarter_year,survival,ci_lb,ci_ub,sex,dep,region,route,stage_cat,agegrp,diagnosisyear
.25,.92000002,.89999998,.94999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
.5,.88,.83999997,.91000003,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
.75,.82999998,.77999997,.87,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
1,.77999997,.73000002,.81999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
1.25,.75,.70999998,.80000001,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
1.5,.74000001,.69,.77999997,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
1.75,.72000003,.67000002,.76999998,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
2,.69,.63999999,.74000001,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
2.25,.68000001,.63,.73000002,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
2.5,.67000002,.62,.72000003,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
2.75,.64999998,.58999997,.69999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
3,.63999999,.57999998,.69,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
3.25,.62,.56,.67000002,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
3.5,.60000002,.55000001,.64999998,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
3.75,.57999998,.52999997,.63,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
4,.56999999,.50999999,.62,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
4.25,.54000002,.49000001,.60000002,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
4.5,.52999997,.47999999,.58999997,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
4.75,.52999997,.47999999,.58999997,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2017
0,1,.99000001,1,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
.25,.88999999,.85000002,.92000002,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
.5,.85000002,.81,.88999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
.75,.80000001,.75,.83999997,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
1,.75999999,.72000003,.81,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
1.25,.74000001,.69999999,.79000002,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
1.5,.72000003,.67000002,.76999998,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
1.75,.69,.63999999,.75,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
2,.67000002,.62,.73000002,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
2.25,.64999998,.60000002,.70999998,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
2.5,.63999999,.58999997,.69,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
2.75,.61000001,.56,.67000002,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
3,.57999998,.52999997,.63999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
3.25,.56,.50999999,.62,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
3.5,.55000001,.49000001,.61000001,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
3.75,.54000002,.47999999,.58999997,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
4,.51999998,.46000001,.57999998,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
4.25,.51999998,.46000001,.56999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
4.5,.5,.44,.56,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
4.75,.5,.44,.56,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
5,.5,.44,.56,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2018
0,1,.99000001,1,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
.25,.93000001,.89999998,.95999998,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
.5,.88,.83999997,.92000002,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
.75,.81,.76999998,.86000001,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
1,.77999997,.73000002,.82999998,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
1.25,.74000001,.69,.79000002,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
1.5,.73000002,.68000001,.77999997,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
1.75,.72000003,.67000002,.76999998,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
2,.70999998,.64999998,.75999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
2.25,.69,.63999999,.75,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
2.5,.68000001,.63,.73000002,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
2.75,.63999999,.58999997,.69999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
3,.62,.56999999,.68000001,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
3.25,.58999997,.54000002,.64999998,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
3.5,.57999998,.52999997,.63999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
3.75,.56999999,.51999998,.63,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
4,.56,.49000001,.62,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2019
0,1,.99000001,1,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
.25,.87,.82999998,.91000003,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
.5,.82999998,.79000002,.88,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
.75,.79000002,.74000001,.83999997,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
1,.75999999,.70999998,.81,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
1.25,.74000001,.69,.80000001,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
1.5,.72000003,.67000002,.76999998,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
1.75,.69999999,.64999998,.75,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
2,.69,.63,.74000001,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
2.25,.67000002,.61000001,.73000002,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
2.5,.63,.56999999,.69,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
2.75,.62,.56,.68000001,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
3,.62,.56,.68000001,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2020
0,1,.99000001,1,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2021
.25,.93000001,.89999998,.94999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2021
.5,.88,.83999997,.91000003,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2021
.75,.85000002,.81,.88999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2021
1,.79000002,.75,.83999997,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2021
1.25,.75999999,.70999998,.81,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2021
1.5,.74000001,.69,.79000002,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2021
1.75,.72000003,.66000003,.76999998,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2021
2,.69999999,.63,.75999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2021
2.75,.69999999,.63,.75999999,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2021
3.75,0,0,0,Female,All IMD Quintiles,All Regions,All Routes,All Stages,All Ages,2021
0,1,.99000001,1,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
.25,.88,.83999997,.92000002,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
.5,.86000001,.81,.89999998,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
.75,.80000001,.75,.85000002,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
1,.76999998,.70999998,.81999999,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
1.25,.74000001,.68000001,.79000002,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
1.5,.69999999,.64999998,.75999999,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
1.75,.68000001,.62,.75,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
2,.66000003,.60000002,.72000003,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
2.25,.63999999,.57999998,.69999999,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
2.5,.63999999,.57999998,.69999999,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
2.75,.62,.55000001,.68000001,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
3,.60000002,.54000002,.67000002,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
3.25,.58999997,.52999997,.66000003,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
3.5,.57999998,.50999999,.64999998,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
3.75,.56,.5,.63,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
4,.56,.49000001,.63,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
4.25,.55000001,.47999999,.62,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
4.5,.52999997,.46000001,.60000002,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
4.75,.52999997,.46000001,.60000002,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
5,.51999998,.44999999,.58999997,All Persons,IMD 1 - most deprived,East Midlands,All Routes,All Stages,All Ages,All Years
0,.99000001,.98000002,1.01,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
.25,.88,.82999998,.93000001,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
.5,.83999997,.77999997,.89999998,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
.75,.77999997,.70999998,.83999997,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
1,.75999999,.69,.81999999,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
1.25,.72000003,.64999998,.79000002,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
1.5,.69999999,.63,.77999997,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
1.75,.67000002,.58999997,.74000001,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
2,.66000003,.57999998,.73000002,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
2.25,.63999999,.56999999,.72000003,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
2.5,.60000002,.51999998,.68000001,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
2.75,.56,.47999999,.63999999,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
3,.54000002,.46000001,.63,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
3.25,.52999997,.44999999,.62,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
3.5,.51999998,.44,.61000001,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
3.75,.5,.41,.57999998,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
4,.5,.41,.57999998,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
4.25,.5,.41,.57999998,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
4.5,.5,.41,.57999998,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
4.75,.5,.41,.57999998,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
5,.5,.41,.57999998,All Persons,IMD 1 - most deprived,East of England,All Routes,All Stages,All Ages,All Years
0,1,.99000001,1,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
.25,.93000001,.88999999,.95999998,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
.5,.89999998,.86000001,.94,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
.75,.82999998,.79000002,.88,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
1,.80000001,.74000001,.85000002,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
1.25,.75,.69,.80000001,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
1.5,.70999998,.64999998,.76999998,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
1.75,.69,.63,.75,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
2,.68000001,.62,.74000001,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
2.25,.68000001,.62,.74000001,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
2.5,.64999998,.58999997,.70999998,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
2.75,.63,.56999999,.69,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
3,.63,.56999999,.69,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
3.25,.62,.56,.69,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
3.5,.62,.55000001,.68000001,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
3.75,.61000001,.54000002,.67000002,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
4,.58999997,.51999998,.66000003,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
4.25,.58999997,.51999998,.66000003,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
4.5,.55000001,.47999999,.63,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
4.75,.54000002,.47,.62,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
5,.54000002,.47,.62,All Persons,IMD 1 - most deprived,London,All Routes,All Stages,All Ages,All Years
0,1,.99000001,1,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
.25,.91000003,.88,.94999999,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
.5,.83999997,.80000001,.88,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
.75,.81,.76999998,.85000002,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
1,.77999997,.73000002,.82999998,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
1.25,.74000001,.69,.79000002,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
1.5,.72000003,.67000002,.76999998,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
1.75,.69999999,.64999998,.75,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
2,.68000001,.63,.73000002,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
2.25,.66000003,.61000001,.72000003,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
2.5,.63999999,.57999998,.69999999,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
2.75,.62,.56,.68000001,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
3,.61000001,.55000001,.67000002,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
3.25,.60000002,.54000002,.66000003,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
3.5,.58999997,.52999997,.64999998,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
3.75,.56999999,.50999999,.63,All Persons,IMD 1 - most deprived,North East,All Routes,All Stages,All Ages,All Years
